hotel,is_canceled,lead_time,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,country,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,deposit_type,agent,company,days_in_waiting_list,customer_type,adr,required_car_parking_spaces,total_of_special_requests,reservation_status,reservation_status_date,name
City Hotel,0,37,2017,August,33,17,0,3,2,0,0,SC,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,140,0,1,Check-Out,20/8/2017,Judy Hall
City Hotel,0,0,2017,August,33,19,0,1,2,0,1,BB,ESP,Direct,Direct,0,0,0,D,D,0,No Deposit,NULL,NULL,0,Transient,169,0,0,Check-Out,20/8/2017,Travis Martinez
City Hotel,0,4,2017,August,33,18,0,2,2,0,0,BB,ESP,Direct,Direct,0,0,0,A,A,2,No Deposit,14,NULL,0,Transient,189,0,2,Check-Out,20/8/2017,Robert Walker
City Hotel,0,104,2017,August,33,18,0,2,2,2,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,E,E,0,No Deposit,168,NULL,0,Transient,139.5,1,0,Check-Out,20/8/2017,Michelle Jordan
City Hotel,0,177,2017,August,33,16,0,4,2,0,0,BB,FRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,354,NULL,0,Transient,121.77,0,0,Check-Out,20/8/2017,Brittney Bush
City Hotel,0,38,2017,August,33,19,0,1,2,0,0,BB,ITA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,160,0,1,Check-Out,20/8/2017,Kathy Monroe
City Hotel,0,255,2017,August,33,17,0,3,3,0,0,BB,DEU,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NULL,0,Transient,172.2,0,2,Check-Out,20/8/2017,Amanda Cooper
City Hotel,0,5,2017,August,33,17,0,3,2,0,0,SC,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,160,0,0,Check-Out,20/8/2017,Kimberly West
City Hotel,0,176,2017,August,33,13,2,5,2,0,0,BB,FRA,Direct,Direct,0,0,0,A,A,0,No Deposit,14,NULL,0,Transient-Party,109.16,0,0,Check-Out,20/8/2017,Joanna Holmes
City Hotel,0,176,2017,August,33,13,2,5,2,0,0,BB,FRA,Direct,Direct,0,0,0,A,A,0,No Deposit,14,NULL,0,Transient-Party,109.16,0,0,Check-Out,20/8/2017,Raven Fisher
City Hotel,0,114,2017,August,33,17,0,3,2,0,0,SC,GBR,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,9,NULL,0,Transient,125,0,3,Check-Out,20/8/2017,Kyle Harris
City Hotel,0,272,2017,August,33,18,0,2,2,0,0,SC,NLD,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,9,NULL,0,Transient,89.1,0,1,Check-Out,20/8/2017,Dominic Reynolds
City Hotel,0,13,2017,August,33,17,0,3,2,0,0,SC,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,160,0,1,Check-Out,20/8/2017,Michael Ramsey
City Hotel,0,2,2017,August,33,19,0,1,3,0,0,BB,LUX,Direct,Direct,0,0,0,D,D,0,No Deposit,14,NULL,0,Transient,219,0,0,Check-Out,20/8/2017,Jose Brown
City Hotel,0,109,2017,August,33,16,0,4,3,0,0,BB,FRA,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,9,NULL,0,Transient,225,0,1,Check-Out,20/8/2017,George Warner
City Hotel,0,141,2017,August,33,17,0,3,2,0,0,SC,SWE,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,42,NULL,0,Transient,71.1,0,1,Check-Out,20/8/2017,Rebecca Nunez
City Hotel,0,180,2017,August,33,13,2,5,3,0,0,BB,DEU,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,168,NULL,0,Transient,116.1,0,0,Check-Out,20/8/2017,Stacey Robertson
City Hotel,0,0,2017,August,33,19,0,1,2,0,0,BB,AUS,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,169,0,0,Check-Out,20/8/2017,Robert Ryan
City Hotel,0,30,2017,August,33,17,0,3,2,1,0,BB,FRA,Direct,Direct,0,0,0,B,A,1,No Deposit,14,NULL,0,Transient-Party,138.02,0,2,Check-Out,20/8/2017,Brittany Turner
City Hotel,0,138,2017,August,33,19,0,1,2,0,0,SC,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,125,0,2,Check-Out,20/8/2017,Edward Floyd
City Hotel,0,138,2017,August,33,19,0,1,2,0,0,SC,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,125,0,2,Check-Out,20/8/2017,Ellen Wong
City Hotel,0,30,2017,August,33,17,0,3,2,1,0,BB,FRA,Direct,Direct,0,0,0,B,A,0,No Deposit,14,NULL,0,Transient-Party,138.02,0,2,Check-Out,20/8/2017,Gerald King
City Hotel,0,13,2017,August,33,19,0,1,2,0,0,BB,ISR,Direct,Direct,0,0,0,A,A,0,No Deposit,NULL,NULL,0,Transient,170,0,0,Check-Out,20/8/2017,Philip Leonard
City Hotel,0,85,2017,August,33,18,0,2,2,0,0,BB,SWE,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,85,NULL,0,Transient,80.1,0,0,Check-Out,20/8/2017,Amanda Carrillo
City Hotel,0,114,2017,August,33,17,0,3,3,0,0,BB,GBR,Online TA,TA/TO,0,0,0,D,D,1,No Deposit,9,NULL,0,Transient,195,0,1,Check-Out,20/8/2017,James Cameron
City Hotel,0,36,2017,August,33,19,0,1,2,1,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,200,0,2,Check-Out,20/8/2017,David Holmes
City Hotel,0,36,2017,August,33,19,0,1,2,1,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,200,0,2,Check-Out,20/8/2017,Ashley Smith
City Hotel,0,165,2017,August,33,17,0,3,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,83,NULL,0,Transient,104.4,0,0,Check-Out,20/8/2017,Veronica Edwards
City Hotel,0,2,2017,August,33,18,0,2,3,0,0,BB,TUR,Direct,Direct,0,0,0,D,D,0,No Deposit,NULL,NULL,0,Transient,229,0,0,Check-Out,20/8/2017,Michael Espinoza
City Hotel,0,25,2017,August,33,18,0,2,2,0,0,BB,SWE,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,180,0,1,Check-Out,20/8/2017,Mary Schwartz
City Hotel,0,70,2017,August,33,18,0,2,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,85,NULL,0,Transient,89.1,0,1,Check-Out,20/8/2017,Chris Powell
City Hotel,0,81,2017,August,33,19,0,1,1,0,0,BB,CYP,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NULL,0,Transient,160,0,1,Check-Out,20/8/2017,Joseph Adkins
City Hotel,0,10,2017,August,33,18,0,2,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,180,0,2,Check-Out,20/8/2017,Tyler Gibson
City Hotel,0,2,2017,August,33,19,0,1,2,0,0,BB,FRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NULL,0,Transient,149,0,1,Check-Out,20/8/2017,Rhonda Wright
City Hotel,0,19,2017,August,33,19,0,1,2,2,0,BB,CZE,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,9,NULL,0,Transient,270,0,0,Check-Out,20/8/2017,Roy Cunningham
City Hotel,0,179,2017,August,33,14,1,5,2,0,0,BB,NLD,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,121,NULL,0,Transient,75.65,0,1,Check-Out,20/8/2017,Timothy Ponce
City Hotel,0,272,2017,August,33,18,0,2,3,0,0,BB,NLD,Online TA,TA/TO,0,0,0,D,D,1,No Deposit,9,NULL,0,Transient,156.6,0,1,Check-Out,20/8/2017,Scott Campbell
City Hotel,0,70,2017,August,33,18,0,2,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,85,NULL,0,Transient,89.1,0,1,Check-Out,20/8/2017,Stephanie Stewart
City Hotel,0,23,2017,August,33,18,0,2,3,1,0,BB,ESP,Offline TA/TO,TA/TO,0,0,0,G,K,0,No Deposit,159,NULL,0,Transient,283.23,0,0,Check-Out,20/8/2017,Scott Chapman
City Hotel,0,250,2017,August,33,14,2,5,2,0,0,HB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,16,NULL,0,Transient,112.1,0,0,Check-Out,21/8/2017,Luis Schultz
City Hotel,0,147,2017,August,33,14,2,5,2,0,0,BB,FRA,Online TA,TA/TO,0,0,0,D,D,1,No Deposit,9,NULL,0,Transient,149.5,0,2,Check-Out,21/8/2017,Crystal Silva
City Hotel,0,193,2017,August,33,18,1,2,3,0,0,BB,FRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NULL,0,Transient,163.2,0,1,Check-Out,21/8/2017,Barbara Patrick
City Hotel,0,182,2017,August,32,9,3,9,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,42,NULL,0,Transient,89.1,0,1,Check-Out,21/8/2017,Hannah Cameron
City Hotel,0,296,2017,August,33,19,1,1,2,0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,14,NULL,0,Transient,86.63,0,1,Check-Out,21/8/2017,Roger Ortiz
City Hotel,0,174,2017,August,33,19,1,1,4,0,0,BB,GBR,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,79,NULL,0,Transient,171.6,0,0,Check-Out,21/8/2017,Nancy Coleman
City Hotel,0,16,2017,August,34,20,1,0,2,0,0,BB,CN,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,3,NULL,0,Transient,99,0,2,Check-Out,21/8/2017,Luis Hanson
City Hotel,0,4,2017,August,34,20,1,0,1,0,0,SC,CN,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,119,0,0,Check-Out,21/8/2017,Robert Bartlett
City Hotel,0,250,2017,August,33,17,1,3,2,1,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,2,No Deposit,9,NULL,0,Transient,148.28,0,1,Check-Out,21/8/2017,Gregory Thomas
City Hotel,0,236,2017,August,33,17,1,3,2,0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,121.28,0,2,Check-Out,21/8/2017,John Avery
City Hotel,0,236,2017,August,33,17,1,3,2,0,0,HB,FRA,Online TA,TA/TO,0,0,0,E,E,1,No Deposit,9,NULL,0,Transient,193.28,0,2,Check-Out,21/8/2017,Mary Chambers
City Hotel,0,236,2017,August,33,17,1,3,3,0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,2,No Deposit,9,NULL,0,Transient,130.28,1,2,Check-Out,21/8/2017,William Blackwell
City Hotel,0,53,2017,August,33,19,1,1,2,0,0,BB,DEU,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NULL,0,Transient,170,0,1,Check-Out,21/8/2017,Duane Santiago
City Hotel,0,101,2017,August,33,18,1,2,2,0,0,BB,IRL,Direct,Direct,0,0,0,A,A,2,No Deposit,14,NULL,0,Transient,93.42,0,1,Check-Out,21/8/2017,Brian Baird
City Hotel,0,323,2017,August,33,18,1,2,2,0,0,SC,ITA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,89.1,0,1,Check-Out,21/8/2017,Jonathan Olson
City Hotel,0,127,2017,August,33,18,1,2,2,0,0,SC,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,125,0,2,Check-Out,21/8/2017,Douglas Nunez
City Hotel,0,127,2017,August,33,18,1,2,2,0,0,SC,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,134,0,2,Check-Out,21/8/2017,Roberto Griffin
City Hotel,0,9,2017,August,33,18,1,2,2,0,0,SC,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,162.33,0,1,Check-Out,21/8/2017,Tiffany Stewart
City Hotel,0,0,2017,August,34,20,1,0,1,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,98,NULL,0,Transient-Party,115,0,0,Check-Out,21/8/2017,Stephanie Wright
City Hotel,0,27,2017,August,34,20,1,0,2,2,0,BB,PRT,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,83,NULL,0,Transient,229.6,0,0,Check-Out,21/8/2017,Stacy Sullivan
City Hotel,0,1,2017,August,33,19,1,1,3,0,0,BB,ESP,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NULL,0,Transient,188.1,0,1,Check-Out,21/8/2017,Katherine Garcia
City Hotel,0,160,2017,August,33,19,1,1,1,2,0,BB,POL,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,9,NULL,0,Transient,148.5,0,1,Check-Out,21/8/2017,Toni Rodriguez
City Hotel,0,12,2017,August,33,19,1,1,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,1,No Deposit,9,NULL,0,Transient,180,0,4,Check-Out,21/8/2017,Jerry Tucker MD
City Hotel,0,12,2017,August,33,19,1,1,2,1,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,9,NULL,0,Transient,190,0,4,Check-Out,21/8/2017,Amber Lyons
City Hotel,0,186,2017,August,33,14,2,5,2,0,0,SC,NLD,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7,NULL,0,Transient,78.44,0,1,Check-Out,21/8/2017,Angela Gonzalez
City Hotel,0,102,2017,August,33,19,1,1,2,0,0,BB,CHE,Direct,Direct,0,0,0,A,A,0,No Deposit,14,NULL,0,Transient,112.5,0,1,Check-Out,21/8/2017,Lisa Gonzalez
City Hotel,0,0,2017,August,34,20,1,0,3,0,0,BB,PRT,Direct,Direct,0,0,0,D,D,0,No Deposit,NULL,NULL,0,Transient,198,0,0,Check-Out,21/8/2017,Patricia Edwards
City Hotel,0,135,2017,August,33,18,1,2,2,0,0,BB,ESP,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,42,NULL,0,Transient,80.1,0,0,Check-Out,21/8/2017,Deborah Lewis
City Hotel,0,160,2017,August,33,18,1,2,2,1,0,BB,ITA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,148.5,0,0,Check-Out,21/8/2017,Shane Montes
City Hotel,0,268,2017,August,33,18,1,2,2,1,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,125.1,0,0,Check-Out,21/8/2017,Amber Ho
City Hotel,0,96,2017,August,33,16,1,4,2,0,0,SC,JOR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,168,NULL,0,Transient,71.1,0,0,Check-Out,21/8/2017,Michael Jimenez
City Hotel,0,206,2017,August,33,13,3,5,3,0,0,BB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,16,NULL,0,Transient,107.1,0,4,Check-Out,21/8/2017,Ronnie Bell
City Hotel,0,271,2017,August,33,17,1,3,2,0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,107.1,0,1,Check-Out,21/8/2017,Jessica Hunt
City Hotel,0,101,2017,August,33,18,1,2,3,0,0,BB,FRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NULL,0,Transient,195,0,1,Check-Out,21/8/2017,Patrick Smith
City Hotel,0,8,2017,August,34,20,1,0,1,1,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,9,NULL,0,Transient,180,0,3,Check-Out,21/8/2017,Samantha Jackson
City Hotel,0,9,2017,August,34,20,1,0,2,0,0,HB,DEU,Online TA,TA/TO,0,0,0,A,D,1,No Deposit,9,NULL,0,Transient,198,0,0,Check-Out,21/8/2017,David Lamb
City Hotel,0,3,2017,August,33,19,1,1,2,0,0,BB,PRT,Direct,Direct,0,0,0,D,D,0,No Deposit,14,NULL,0,Transient,139,0,0,Check-Out,21/8/2017,Andrew Jones Jr.
City Hotel,0,186,2017,August,34,20,1,0,1,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,9,NULL,0,Transient,108,0,0,Check-Out,21/8/2017,Rebecca Phillips
City Hotel,0,9,2017,August,33,18,1,2,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NULL,0,Transient,183.33,0,1,Check-Out,21/8/2017,Garrett Miller
City Hotel,0,161,2017,August,33,16,1,4,2,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,168,NULL,0,Transient,80.1,0,0,Check-Out,21/8/2017,Jeffrey Robinson
City Hotel,0,14,2017,August,33,18,1,2,3,2,0,HB,ESP,Direct,Direct,0,0,0,G,G,1,No Deposit,14,NULL,0,Transient,372.33,0,1,Check-Out,21/8/2017,Robert Shaw
City Hotel,0,22,2017,August,33,19,1,1,2,2,0,BB,FRA,Direct,Direct,0,0,0,E,E,0,No Deposit,NULL,NULL,0,Transient,200.4,0,1,Check-Out,21/8/2017,Sarah Hunt
City Hotel,0,161,2017,August,33,16,1,4,2,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,168,NULL,0,Transient,80.1,0,0,Check-Out,21/8/2017,Hannah Smith
City Hotel,0,225,2017,August,33,19,1,1,2,2,0,BB,GBR,Direct,Direct,0,0,0,F,F,0,No Deposit,14,NULL,0,Transient,175.05,0,1,Check-Out,21/8/2017,Cristina Castillo
City Hotel,0,197,2017,August,33,18,1,2,2,0,0,BB,NLD,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,118.2,0,1,Check-Out,21/8/2017,Michael Petersen
City Hotel,0,14,2017,August,33,18,1,2,2,0,0,BB,BRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NULL,0,Transient,183.33,0,1,Check-Out,21/8/2017,Erica Myers
City Hotel,0,8,2017,August,34,20,1,0,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,9,NULL,0,Transient,150,0,3,Check-Out,21/8/2017,Johnny Diaz
City Hotel,0,32,2017,August,33,17,1,3,2,0,0,BB,FRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NULL,0,Transient,185,0,2,Check-Out,21/8/2017,Daniel Cooper
City Hotel,0,32,2017,August,33,17,1,3,3,0,0,BB,FRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NULL,0,Transient,234,0,3,Check-Out,21/8/2017,Linda Winters
City Hotel,0,101,2017,August,33,18,1,2,2,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,132,NULL,0,Transient,80.1,0,1,Check-Out,21/8/2017,Gary Anderson
City Hotel,0,101,2017,August,33,18,1,2,2,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,132,NULL,0,Transient,80.1,0,1,Check-Out,21/8/2017,James Lopez
City Hotel,0,211,2017,August,33,15,1,5,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,28,NULL,0,Transient,85,0,0,Check-Out,21/8/2017,Steven Ortiz
City Hotel,0,172,2017,August,33,18,1,2,2,0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,118.2,0,1,Check-Out,21/8/2017,Melissa Grant
City Hotel,0,154,2017,August,33,17,1,3,2,0,0,SC,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,52,NULL,0,Transient,80.1,0,1,Check-Out,21/8/2017,Kimberly Mcdowell
City Hotel,0,0,2017,August,33,17,1,3,2,0,0,SC,ITA,Online TA,TA/TO,0,0,0,A,C,1,No Deposit,9,NULL,0,Transient,143.1,0,1,Check-Out,21/8/2017,Sarah Morton
City Hotel,0,0,2017,August,33,19,1,1,2,0,0,SC,FRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,152,NULL,0,Transient,110.7,0,0,Check-Out,21/8/2017,Aaron Potts
City Hotel,0,2,2017,August,33,18,1,2,3,0,0,BB,DZA,Online TA,TA/TO,0,0,0,A,A,2,No Deposit,9,NULL,0,Transient,192.67,0,0,Check-Out,21/8/2017,Jonathan Roberts
City Hotel,0,15,2017,August,33,17,1,3,3,1,0,BB,GBR,Online TA,TA/TO,0,0,0,G,G,1,No Deposit,7,NULL,0,Transient,236,0,1,Check-Out,21/8/2017,Pamela Beck
City Hotel,0,209,2017,August,33,16,1,4,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,E,E,0,No Deposit,16,NULL,0,Transient,103.5,0,0,Check-Out,21/8/2017,Jennifer Serrano
City Hotel,0,0,2017,August,34,20,2,0,1,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,98,NULL,0,Transient-Party,115,0,0,Check-Out,22/8/2017,Travis Walker
City Hotel,0,140,2017,August,33,13,4,5,2,0,0,SC,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,83,NULL,0,Transient,90,0,0,Check-Out,22/8/2017,Kathryn Parker
City Hotel,0,106,2017,August,33,15,2,5,2,0,0,HB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,16,NULL,0,Transient,121,0,0,Check-Out,22/8/2017,Stacy Griffith
City Hotel,0,112,2017,August,34,20,2,0,2,0,0,BB,USA,Online TA,TA/TO,0,0,0,F,F,1,No Deposit,9,NULL,0,Transient,235,0,0,Check-Out,22/8/2017,Robert Miller
City Hotel,0,240,2017,August,33,18,2,2,3,0,0,BB,NLD,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NULL,0,Transient,158.1,0,1,Check-Out,22/8/2017,Cory Price
City Hotel,0,262,2017,August,33,17,2,3,2,0,0,BB,NZL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7,NULL,0,Transient,92.72,0,0,Check-Out,22/8/2017,Patrick Thomas
City Hotel,0,180,2017,August,33,16,2,4,2,0,0,SC,GBR,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,168,NULL,0,Transient,71.1,0,0,Check-Out,22/8/2017,Deanna Meyer
City Hotel,0,114,2017,August,33,17,2,3,2,0,0,SC,CN,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,168,NULL,0,Transient,71.1,0,0,Check-Out,22/8/2017,Rodney Villarreal
City Hotel,0,128,2017,August,34,20,2,0,2,0,0,BB,HUN,Online TA,TA/TO,0,0,0,A,A,2,No Deposit,9,NULL,0,Transient,145,0,1,Check-Out,22/8/2017,Anna Brown
City Hotel,0,96,2017,August,34,20,2,0,1,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,2,No Deposit,98,NULL,0,Transient-Party,115,0,0,Check-Out,22/8/2017,Hannah Bennett
City Hotel,0,1,2017,August,34,21,1,0,2,0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,NULL,NULL,0,Transient,140,0,0,Check-Out,22/8/2017,Bruce Johnson
City Hotel,0,153,2017,August,33,15,2,5,3,0,0,BB,ESP,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,6,NULL,0,Transient,116.1,0,0,Check-Out,22/8/2017,Amanda Mullins MD
City Hotel,0,115,2017,August,34,20,2,0,1,0,0,BB,ITA,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,98,NULL,0,Transient-Party,125,0,0,Check-Out,22/8/2017,Andrea Ramos
City Hotel,0,181,2017,August,33,19,2,1,2,0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,122.7,0,1,Check-Out,22/8/2017,Bridget Nguyen
City Hotel,0,152,2017,August,33,18,2,2,2,0,0,BB,USA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NULL,0,Transient,139.5,0,0,Check-Out,22/8/2017,John Osborne
City Hotel,0,96,2017,August,33,17,2,3,2,1,0,HB,ESP,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,168,NULL,0,Transient,142.6,0,0,Check-Out,22/8/2017,Paul Ware
City Hotel,0,135,2017,August,33,15,2,5,3,0,0,BB,FRA,Online TA,TA/TO,0,0,0,D,D,2,No Deposit,9,NULL,0,Transient,195,0,1,Check-Out,22/8/2017,Laura Schmitt
City Hotel,0,212,2017,August,33,18,2,2,2,1,0,BB,CHN,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,135.9,0,4,Check-Out,22/8/2017,Gregory Martin
City Hotel,0,2,2017,August,34,20,2,0,3,0,0,BB,AGO,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NULL,0,Transient,204.5,0,1,Check-Out,22/8/2017,Jason Foley DDS
City Hotel,0,138,2017,August,34,20,2,0,2,0,0,BB,ITA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NULL,0,Transient,164,0,1,Check-Out,22/8/2017,Michelle Grant
City Hotel,0,59,2017,August,34,20,2,0,1,0,0,BB,BEL,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,98,NULL,0,Transient-Party,6,0,0,Check-Out,22/8/2017,Jose Freeman
City Hotel,0,93,2017,August,33,18,2,2,2,0,0,BB,ESP,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,28,NULL,0,Transient,89.1,1,0,Check-Out,22/8/2017,Jean Stephens
City Hotel,0,1,2017,August,33,19,2,1,2,0,0,SC,ITA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,152,NULL,0,Transient,92.99,0,0,Check-Out,22/8/2017,Matthew Joyce
City Hotel,0,6,2017,August,34,21,1,0,2,3,0,BB,USA,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,7,NULL,0,Transient,264.44,0,2,Check-Out,22/8/2017,Corey Mason
City Hotel,0,124,2017,August,33,13,4,5,3,0,0,BB,FRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,85,NULL,0,Transient,140.4,0,1,Check-Out,22/8/2017,Andrew Nelson
City Hotel,0,0,2017,August,34,21,1,0,2,2,0,BB,PRT,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,9,NULL,0,Transient,198,0,0,Check-Out,22/8/2017,Robin Harris
City Hotel,0,16,2017,August,34,20,2,0,3,0,0,BB,ESP,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NULL,0,Transient,210,0,0,Check-Out,22/8/2017,Russell Martin
City Hotel,0,141,2017,August,33,15,2,5,2,0,0,BB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,28,NULL,0,Transient,80.1,0,0,Check-Out,22/8/2017,Todd Kelly
City Hotel,0,211,2017,August,33,19,2,1,2,2,0,BB,ITA,Direct,Direct,0,0,0,E,E,2,No Deposit,14,NULL,0,Transient,174.2,1,0,Check-Out,22/8/2017,Tonya English
City Hotel,0,39,2017,August,34,20,2,0,1,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,310,NULL,0,Transient,140,0,0,Check-Out,22/8/2017,Anthony Woods
City Hotel,0,92,2017,August,33,15,2,5,2,0,0,SC,ITA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7,NULL,0,Transient,95,0,1,Check-Out,22/8/2017,Jacob Grant
